trial,ball_speed,interactor,bounce,bounce_moment,random_bounce_direction,target_onset,speed_change,ball_change,abs_congruent,sim_congruent,response,accuracy,rt,start_pos,end_pos,abs_rfup,abs_rfright,abs_rfdown,abs_rfleft,sim_rfup,sim_rfright,sim_rfdown,sim_rfleft
21,8.0,45_bottom_d,False,,,3.72857483336702,faster,True,True,False,down,True,0.680090666632168,up,down,"(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)"
22,8.0,45_top_u,True,3.612229708349332,,,,False,False,True,,,,down,left,"(1, 0)","(0, 0)","(0, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)"
23,8.0,none_r,False,,,3.7263153749518096,faster,True,True,True,right,True,0.7598052499815822,left,right,"(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)"
24,7.5,135_bottom_r,False,,,,,False,True,False,,,,left,right,"(0, 0)","(1, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)"
25,7.5,none_d,False,,,3.7181688332930207,slower,True,True,True,,False,,up,down,"(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)"
26,8.5,135_top_u,True,3.615344624966383,,,,False,False,True,right,False,1.1741875833831728,down,right,"(1, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)"
27,8.5,135_bottom_d,False,,,3.724833874963224,faster,True,True,False,down,True,1.0023521250113845,up,down,"(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)"
28,7.5,none_u,True,,right,3.718777083326131,slower,True,False,False,,False,,down,right,"(1, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)"
29,8.0,none_d,False,,,3.7190843333955854,slower,True,True,True,down,True,0.6566670832689852,up,down,"(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)"
30,7.5,135_top_l,True,3.614691833150573,,3.7191971666179597,faster,True,False,True,down,True,0.7607332082698122,right,down,"(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)"
31,8.5,45_bottom_l,True,3.622600125032477,,,,False,False,True,,,,right,up,"(0, 1)","(0, 0)","(0, 0)","(1, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)"
32,7.5,45_top_u,False,,,,,False,True,False,up,False,0.8624237916665152,down,up,"(1, 1)","(0, 0)","(0, 0)","(0, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)"
33,7.5,none_l,True,,left,,,False,False,False,down,False,0.7554196250857785,right,down,"(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)"
34,7.5,45_top_r,True,3.613924916717224,,3.718509208294563,faster,True,False,True,down,True,0.846053916728124,left,down,"(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)"
35,8.5,45_top_r,False,,,3.723089583334513,faster,True,True,False,right,True,0.7215380000416189,left,right,"(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)"
36,8.0,none_r,False,,,,,False,True,True,right,False,0.7647515416610986,left,right,"(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)"
37,8.0,none_l,False,,,,,False,True,True,,,,right,left,"(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)"
38,8.0,135_bottom_r,True,3.6233948749722913,,3.7279104583431035,faster,True,False,True,,False,,left,up,"(0, 1)","(1, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)"
39,8.5,none_d,False,,,3.71471512503922,slower,True,True,True,down,True,0.6992242082487792,up,down,"(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)"
40,8.5,45_top_u,True,3.616784375044517,,,,False,False,True,left,False,0.9235803750343621,down,left,"(1, 0)","(0, 0)","(0, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)"
41,8.5,45_bottom_d,False,,,,,False,True,False,,,,up,down,"(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)"
42,7.5,45_top_r,True,3.6177633333718404,,,,False,False,True,down,False,0.8439115417422727,left,down,"(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)"
43,8.0,45_bottom_d,False,,,3.7320112915476784,slower,True,True,False,down,True,0.6786398334661499,up,down,"(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)"
44,7.5,135_bottom_r,True,3.617098666727543,,3.721645375015214,faster,True,False,True,up,True,0.720719666685909,left,up,"(0, 1)","(1, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)"
45,7.5,135_top_l,False,,,3.716528833261691,slower,True,True,False,left,True,0.6769724583718926,right,left,"(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)"
46,7.5,45_bottom_d,False,,,,,False,True,False,down,False,0.6946427084039897,up,down,"(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)"
47,8.5,45_bottom_l,True,3.615520333405584,,,,False,False,True,,,,right,up,"(0, 1)","(0, 0)","(0, 0)","(1, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)"
48,7.5,45_top_r,True,3.61481508333236,,3.7202130833175033,slower,True,False,True,down,True,1.0773365000495687,left,down,"(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)"
49,8.0,45_top_u,True,3.617808375041932,,,,False,False,True,left,False,0.7154898333828896,down,left,"(1, 0)","(0, 0)","(0, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)"
50,8.5,135_top_l,True,3.6258014583727345,,,,False,False,True,,,,right,down,"(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)"
51,8.0,135_top_l,True,3.618841625051573,,3.7244334167335182,faster,True,False,True,down,True,0.6809241666924208,right,down,"(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)"
52,7.5,45_bottom_l,True,3.6181336666923016,,,,False,False,True,up,False,0.7767977917101234,right,up,"(0, 1)","(0, 0)","(0, 0)","(1, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)"
53,7.5,135_top_l,True,3.6201920000603423,,3.725182708352804,slower,True,False,True,down,True,0.6552469582529739,right,down,"(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)"
54,7.5,none_l,True,,left,,,False,False,False,down,False,0.8202042916091159,right,down,"(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)"
55,7.5,none_d,False,,,,,False,True,True,down,False,0.8625662915874273,up,down,"(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)"
56,8.5,45_bottom_l,False,,,3.73232116678264,slower,True,True,False,left,True,0.6560873750131577,right,left,"(0, 0)","(0, 0)","(0, 0)","(1, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)"
57,7.5,45_top_r,True,3.6135425416287035,,,,False,False,True,,,,left,down,"(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)"
58,7.5,none_u,True,,left,3.7246055832365528,slower,True,False,False,left,True,0.6923827084247023,down,left,"(1, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)"
59,7.5,135_top_u,False,,,,,False,True,False,,,,down,up,"(1, 1)","(0, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)"
60,7.5,45_bottom_l,False,,,3.7207555000204593,slower,True,True,False,left,True,0.6157186665805057,right,left,"(0, 0)","(0, 0)","(0, 0)","(1, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)"
61,8.0,135_bottom_r,True,3.6192147915717214,,3.72354070818983,faster,True,False,True,up,True,0.8481577084166929,left,up,"(0, 1)","(1, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)"
62,8.5,none_l,False,,,,,False,True,True,left,False,0.712649374967441,right,left,"(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)"
63,8.0,45_bottom_l,False,,,3.726074958452955,faster,True,True,False,,False,,right,left,"(0, 0)","(0, 0)","(0, 0)","(1, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)"
64,8.5,45_bottom_l,True,3.627240666653961,,3.7338994999881834,slower,True,False,True,up,True,0.6810929581988603,right,up,"(0, 1)","(0, 0)","(0, 0)","(1, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)"
65,8.0,45_bottom_l,True,3.6181211665971205,,,,False,False,True,up,False,0.5859590000472963,right,up,"(0, 1)","(0, 0)","(0, 0)","(1, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)"
66,8.5,135_top_u,False,,,3.720416375086643,slower,True,True,False,up,True,1.0952800416853279,down,up,"(1, 1)","(0, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)"
67,8.5,135_bottom_d,True,3.626178791746497,,,,False,False,True,,,,up,left,"(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)"
68,8.5,none_u,True,,right,3.718637124984525,slower,True,False,False,,False,,down,right,"(1, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)"
69,8.0,135_top_l,True,3.6177587083075196,,,,False,False,True,,,,right,down,"(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)"
70,7.5,135_bottom_d,False,,,,,False,True,False,,,,up,down,"(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)"
71,8.5,45_top_u,True,3.6138082499383017,,3.718175708199851,slower,True,False,True,,False,,down,left,"(1, 0)","(0, 0)","(0, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)"
72,8.0,135_bottom_r,True,3.6228508750209585,,,,False,False,True,,,,left,up,"(0, 1)","(1, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)"
73,8.0,none_d,True,,left,3.718242458300665,slower,True,False,False,,False,,up,right,"(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)"
74,8.5,135_bottom_d,False,,,3.7275855833431706,faster,True,True,False,down,True,0.7881044583627954,up,down,"(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)"
75,8.5,none_d,True,,left,,,False,False,False,,,,up,right,"(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)"
76,8.5,135_top_l,False,,,,,False,True,False,left,False,0.9025478750700131,right,left,"(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)"
77,8.5,none_l,False,,,3.7227797084487975,slower,True,True,True,left,True,0.8665300415595993,right,left,"(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)"
78,8.0,45_bottom_d,True,3.6156404999783263,,,,False,False,True,,,,up,right,"(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)"
79,8.0,none_u,False,,,,,False,True,True,up,False,0.6884185833623633,down,up,"(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)"
80,7.5,135_top_u,True,3.6162776665296406,,,,False,False,True,right,False,0.8398050833493471,down,right,"(1, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)"
81,8.0,135_top_u,False,,,,,False,True,False,up,False,0.8201277083717287,down,up,"(1, 1)","(0, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)"
82,7.5,45_bottom_d,False,,,3.730799166834913,faster,True,True,False,down,True,0.7399946249788627,up,down,"(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)"
83,8.0,45_top_u,False,,,,,False,True,False,up,False,0.8191697917645797,down,up,"(1, 1)","(0, 0)","(0, 0)","(0, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)"
84,8.5,45_bottom_l,False,,,,,False,True,False,,,,right,left,"(0, 0)","(0, 0)","(0, 0)","(1, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)"
85,8.5,none_l,False,,,,,False,True,True,,,,right,left,"(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)"
86,7.5,none_d,False,,,3.713112916680984,faster,True,True,True,down,True,0.9943059999495745,up,down,"(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)"
87,7.5,none_l,True,,left,,,False,False,False,,,,right,down,"(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)"
88,8.5,none_u,False,,,3.7214098749682307,slower,True,True,True,up,True,0.783957083360292,down,up,"(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)"
89,8.5,135_top_u,True,3.6258873332990333,,,,False,False,True,right,False,0.8394800416426733,down,right,"(1, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)"
90,8.0,135_top_u,False,,,3.723608583211899,faster,True,True,False,up,True,0.7196994583355263,down,up,"(1, 1)","(0, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)"
91,8.5,45_bottom_d,False,,,3.7305925416294485,slower,True,True,False,down,True,0.8064386249752715,up,down,"(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)"
92,7.5,none_u,True,,left,3.7247159166727215,faster,True,False,False,,False,,down,left,"(1, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)"
93,8.5,135_top_l,False,,,3.7231420832686126,faster,True,True,False,left,True,0.8917298750020564,right,left,"(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)"
94,8.5,none_l,False,,,3.7276924583129585,faster,True,True,True,left,True,0.7214500000700355,right,left,"(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)"
95,8.0,135_bottom_r,False,,,3.726630999939516,faster,True,True,False,right,True,0.7015554583631456,left,right,"(0, 0)","(1, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)"
96,8.5,45_top_r,True,3.6201752501074225,,3.7244864583481103,faster,True,False,True,down,True,0.698916416731663,left,down,"(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)"
97,7.5,none_r,True,,right,3.7240882500773296,slower,True,False,False,down,True,0.6962509999284521,left,down,"(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)"
98,8.0,135_bottom_r,True,3.618047249969095,,,,False,False,True,up,False,0.672561916639097,left,up,"(0, 1)","(1, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)"
99,8.5,none_r,False,,,3.7208426248980686,faster,True,True,True,right,True,0.6360023332526907,left,right,"(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)"
100,7.5,45_bottom_d,True,3.621803958201781,,3.7269072915660217,faster,True,False,True,right,True,0.6621237084036693,up,right,"(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)"
101,8.0,135_top_u,True,3.622741583385505,,,,False,False,True,right,False,0.8437092083040625,down,right,"(1, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)"
102,7.5,none_u,False,,,,,False,True,True,up,False,0.8186548750381917,down,up,"(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)"
103,8.5,135_top_u,False,,,,,False,True,False,up,False,0.6733686249936,down,up,"(1, 1)","(0, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)"
104,8.5,45_top_u,True,3.6300250000786036,,,,False,False,True,,,,down,left,"(1, 0)","(0, 0)","(0, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)"
105,7.5,none_r,True,,left,3.722483874997124,slower,True,False,False,up,True,0.7178858332335949,left,up,"(0, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)"
106,8.0,none_d,True,,right,3.730944291804917,faster,True,False,False,left,True,0.6940273749642074,up,left,"(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)"
107,8.5,135_bottom_d,False,,,,,False,True,False,left,,,up,down,"(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)"
108,8.5,none_u,False,,,,,False,True,True,up,False,0.7350318749668077,down,up,"(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)"
109,8.0,135_bottom_d,False,,,,,False,True,False,,,,up,down,"(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)"
110,7.5,none_u,False,,,,,False,True,True,up,False,0.75540549994912,down,up,"(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)"
111,7.5,none_r,False,,,,,False,True,True,right,False,0.5916657916968688,left,right,"(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)"
112,7.5,45_top_r,False,,,,,False,True,False,right,False,0.7552967499941587,left,right,"(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)"
113,7.5,none_r,True,,right,3.7250363749917597,slower,True,False,False,down,True,0.7553907916881144,left,down,"(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)"
114,8.5,none_r,True,,left,3.720929541857913,faster,True,False,False,up,True,0.6296727082226425,left,up,"(0, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)"
115,8.0,45_top_r,True,3.617500791675411,,3.7233076667180285,slower,True,False,True,down,True,0.7212863749591634,left,down,"(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)"
116,8.5,45_bottom_d,False,,,3.72657591663301,slower,True,True,False,down,True,0.7204666250618175,up,down,"(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)"
117,7.5,45_top_u,True,3.616146083455533,,,,False,False,True,left,False,0.7833171666134149,down,left,"(1, 0)","(0, 0)","(0, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)"
118,8.0,45_top_r,False,,,3.722144666593522,slower,True,True,False,right,True,0.7190196249866858,left,right,"(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)"
119,8.0,45_bottom_d,True,3.6212392083834857,,3.727824708330445,faster,True,False,True,right,True,0.6809670000802726,up,right,"(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)"
120,8.5,45_top_r,False,,,,,False,True,False,,,,left,right,"(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)"
121,8.5,none_u,True,,left,,,False,False,False,,,,down,left,"(1, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)"
122,7.5,none_d,True,,left,,,False,False,False,right,False,0.7347503333585337,up,right,"(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)"
123,8.5,none_r,False,,,,,False,True,True,right,False,0.6523572083096951,left,right,"(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)"
124,8.5,45_bottom_d,True,3.626488958369009,,3.7330192499794066,faster,True,False,True,right,True,0.4875496249878779,up,right,"(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)"
125,8.0,45_bottom_l,True,3.620692416559905,,,,False,False,True,,,,right,up,"(0, 1)","(0, 0)","(0, 0)","(1, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)"
126,8.0,135_top_l,True,3.6193512083264068,,,,False,False,True,,,,right,down,"(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)"
127,8.0,45_top_u,True,3.6156891249120235,,,,False,False,True,left,False,0.6722017916617915,down,left,"(1, 0)","(0, 0)","(0, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)"
128,8.5,45_bottom_l,False,,,,,False,True,False,,,,right,left,"(0, 0)","(0, 0)","(0, 0)","(1, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)"
129,7.5,none_d,False,,,,,False,True,True,,,,up,down,"(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)"
130,8.5,45_top_u,True,3.6608298750361428,,,,False,False,True,left,False,0.610828583361581,down,left,"(1, 0)","(0, 0)","(0, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)"
131,8.0,135_bottom_r,False,,,,,False,True,False,,,,left,right,"(0, 0)","(1, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)"
132,8.0,none_r,True,,left,3.7499247500672936,slower,True,False,False,,False,,left,up,"(0, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)"
133,7.5,none_d,False,,,3.7276924167526886,slower,True,True,True,down,True,0.6130002916324884,up,down,"(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)"
